metadata:
name: bunny hit points

points:
,PX,PY,PZ
15035,-0.0632879,0.043,-0.001
15036,-0.0574698,0.045,-0.007
15037,-0.0586434,0.045,-0.005
15038,-0.0598169,0.045,-0.003
15039,-0.0609905,0.045,-0.001
15040,-0.0551724,0.047,-0.007
15041,-0.056346,0.047,-0.005
15042,-0.0575195,0.047,-0.003
15043,-0.0586931,0.047,-0.001
15044,-0.0598666,0.047,0.001
15045,-0.052875,0.049,-0.007
15046,-0.0540486,0.049,-0.005
15047,-0.0552221,0.049,-0.003
15048,-0.0563957,0.049,-0.001
15049,-0.0575692,0.049,0.001
15050,-0.0587428,0.049,0.003
15051,-0.067,0.0377251,-0.005
15052,-0.065,0.0394662,-0.005
15053,-0.065,0.0404879,-0.003
15054,-0.063,0.0401857,-0.007
15055,-0.063,0.0412073,-0.005
15056,-0.063,0.042229,-0.003
15057,-0.063,0.0432506,-0.001
15058,-0.061,0.0419268,-0.007
15059,-0.061,0.0429484,-0.005
15060,-0.061,0.0439701,-0.003
15061,-0.061,0.0449917,-0.001
15062,-0.061,0.0460133,0.001
15063,-0.059,0.0436679,-0.007
15064,-0.059,0.0446895,-0.005
15065,-0.059,0.0457112,-0.003
15066,-0.059,0.0467328,-0.001
15067,-0.059,0.0477544,0.001
15068,-0.059,0.0487761,0.003
15069,-0.057,0.045409,-0.007
15070,-0.057,0.0464306,-0.005
15071,-0.057,0.0474523,-0.003
15072,-0.057,0.0484739,-0.001
15073,-0.057,0.0494955,0.001
15074,-0.055,0.0471501,-0.007
15075,-0.055,0.0481718,-0.005
15076,-0.055,0.0491934,-0.003
15077,-0.053,0.0488912,-0.007
15078,-0.067,0.037,-0.00641956
15079,-0.065,0.039,-0.00591273
15080,-0.063,0.041,-0.0054059
15081,-0.063,0.043,-0.00149059
15082,-0.061,0.043,-0.00489907
15083,-0.061,0.045,-0.00098376
15084,-0.059,0.045,-0.00439224
15085,-0.059,0.047,-0.000476929
15086,-0.057,0.047,-0.00388541
15087,-0.057,0.049,2.99016e-05
15088,-0.055,0.049,-0.00337858
15089,-0.053,0.049,-0.00678706
15090,0.0487399,0.057,-0.005
15091,0.051267,0.063,-0.001
15092,0.0493191,0.067,0.001
15093,0.0537941,0.069,0.003
15094,0.047,0.0643287,-0.001
15095,0.047,0.0677221,0.001
15096,0.049,0.056919,-0.005
15097,0.049,0.0603125,-0.003
15098,0.049,0.0637059,-0.001
15099,0.049,0.0670993,0.001
15100,0.051,0.0596897,-0.003
15101,0.051,0.0630831,-0.001
15102,0.051,0.0664766,0.001
15103,0.051,0.06987,0.003
15104,0.053,0.0658538,0.001
15105,0.053,0.0692473,0.003
15106,0.055,0.0686245,0.003
15107,0.047,0.065,-0.00060433
15108,0.047,0.067,0.000574412
15109,0.047,0.069,0.00175316
15110,0.049,0.055,-0.00613101
15111,0.049,0.057,-0.00495227
15112,0.049,0.059,-0.00377352
15113,0.049,0.061,-0.00259478
15114,0.049,0.063,-0.00141604
15115,0.049,0.065,-0.000237295
15116,0.049,0.067,0.000941448
15117,0.049,0.069,0.00212019
15118,0.051,0.061,-0.00222774
15119,0.051,0.063,-0.001049
15120,0.051,0.065,0.000129741
15121,0.051,0.067,0.00130848
15122,0.051,0.069,0.00248723
15123,0.053,0.065,0.000496776
15124,0.053,0.067,0.00167552
15125,0.053,0.069,0.00285426
15126,0.055,0.069,0.0032213
15127,0.0178883,0.101,-0.021
15128,0.009,0.098432,-0.023
15129,0.011,0.0981687,-0.023
15130,0.013,0.0979054,-0.023
15131,0.013,0.101643,-0.021
15132,0.015,0.0976421,-0.023
15133,0.015,0.10138,-0.021
15134,0.017,0.0973789,-0.023
15135,0.017,0.101117,-0.021
15136,0.019,0.100854,-0.021
15137,0.007,0.099,-0.0228369
15138,0.009,0.099,-0.0226961
15139,0.009,0.101,-0.021626
15140,0.011,0.099,-0.0225552
15141,0.011,0.101,-0.0214851
15142,0.013,0.097,-0.0234844
15143,0.013,0.099,-0.0224144
15144,0.013,0.101,-0.0213443
15145,0.015,0.097,-0.0233436
15146,0.015,0.099,-0.0222735
15147,0.015,0.101,-0.0212034
15148,0.017,0.095,-0.0242728
15149,0.017,0.097,-0.0232027
15150,0.017,0.099,-0.0221326
15151,0.017,0.101,-0.0210626
15152,0.019,0.099,-0.0219918
15153,0.019,0.101,-0.0209217
15154,0.019,0.103,-0.0198516
15155,-0.0703157,0.099,-0.015
15156,-0.074232,0.099,-0.013
15157,-0.0688459,0.101,-0.015
15158,-0.0727622,0.101,-0.013
15159,-0.0673762,0.103,-0.015
15160,-0.0712924,0.103,-0.013
15161,-0.0659064,0.105,-0.015
15162,-0.0698226,0.105,-0.013
15163,-0.0605203,0.107,-0.017
15164,-0.0644366,0.107,-0.015
15165,-0.0683529,0.107,-0.013
15166,-0.0590505,0.109,-0.017
15167,-0.0629668,0.109,-0.015
15168,-0.0668831,0.109,-0.013
15169,-0.061497,0.111,-0.015
15170,-0.0654133,0.111,-0.013
15171,-0.0693296,0.111,-0.011
15172,-0.0639435,0.113,-0.013
15173,-0.0678598,0.113,-0.011
15174,-0.06639,0.115,-0.011
15175,-0.073,0.100676,-0.013
15176,-0.071,0.103398,-0.013
15177,-0.069,0.10079,-0.015
15178,-0.069,0.106119,-0.013
15179,-0.069,0.111448,-0.011
15180,-0.067,0.103512,-0.015
15181,-0.067,0.108841,-0.013
15182,-0.067,0.11417,-0.011
15183,-0.065,0.106233,-0.015
15184,-0.065,0.111562,-0.013
15185,-0.063,0.108955,-0.015
15186,-0.061,0.111676,-0.015
15187,-0.059,0.109069,-0.017
15188,-0.075,0.095,-0.014109
15189,-0.075,0.097,-0.0133584
15190,-0.073,0.097,-0.0143798
15191,-0.073,0.099,-0.0136292
15192,-0.073,0.101,-0.0128786
15193,-0.071,0.099,-0.0146506
15194,-0.071,0.101,-0.0139
15195,-0.071,0.103,-0.0131493
15196,-0.071,0.105,-0.0123987
15197,-0.071,0.107,-0.0116481
15198,-0.069,0.101,-0.0149213
15199,-0.069,0.103,-0.0141707
15200,-0.069,0.105,-0.0134201
15201,-0.069,0.107,-0.0126695
15202,-0.069,0.109,-0.0119189
15203,-0.069,0.111,-0.0111683
15204,-0.069,0.113,-0.0104177
15205,-0.067,0.103,-0.0151921
15206,-0.067,0.105,-0.0144415
15207,-0.067,0.107,-0.0136909
15208,-0.067,0.109,-0.0129403
15209,-0.067,0.111,-0.0121897
15210,-0.067,0.113,-0.0114391
15211,-0.067,0.115,-0.0106885
15212,-0.065,0.105,-0.0154629
15213,-0.065,0.107,-0.0147123
15214,-0.065,0.109,-0.0139617
15215,-0.065,0.111,-0.0132111
15216,-0.065,0.113,-0.0124604
15217,-0.063,0.105,-0.0164842
15218,-0.063,0.107,-0.0157336
15219,-0.063,0.109,-0.014983
15220,-0.063,0.111,-0.0142324
15221,-0.063,0.113,-0.0134818
15222,-0.061,0.107,-0.016755
15223,-0.061,0.109,-0.0160044
15224,-0.061,0.111,-0.0152538
15225,-0.059,0.109,-0.0170258
15226,-0.0697962,0.119,-0.009
15227,-0.0696786,0.121,-0.009
15228,-0.075156,0.121,-0.007
15229,-0.0695609,0.123,-0.009
15230,-0.0750383,0.123,-0.007
15231,-0.0805158,0.123,-0.005
15232,-0.0694433,0.125,-0.009
15233,-0.0749207,0.125,-0.007
15234,-0.0803981,0.125,-0.005
15235,-0.0693256,0.127,-0.009
15236,-0.074803,0.127,-0.007
15237,-0.0802805,0.127,-0.005
15238,-0.0746854,0.129,-0.007
15239,-0.0801628,0.129,-0.005
15240,-0.0745677,0.131,-0.007
15241,-0.0744501,0.133,-0.007
15242,-0.0743324,0.135,-0.007
15243,-0.075,0.123652,-0.007
15244,-0.083,0.123,-0.00409293
15245,-0.083,0.125,-0.00404996
15246,-0.083,0.127,-0.004007
15247,-0.081,0.123,-0.00482319
15248,-0.081,0.125,-0.00478023
15249,-0.081,0.127,-0.00473727
15250,-0.081,0.129,-0.00469431
15251,-0.079,0.121,-0.00559642
15252,-0.079,0.123,-0.00555346
15253,-0.079,0.125,-0.0055105
15254,-0.079,0.127,-0.00546754
15255,-0.079,0.129,-0.00542458
15256,-0.079,0.131,-0.00538162
15257,-0.077,0.121,-0.00632669
15258,-0.077,0.123,-0.00628373
15259,-0.077,0.125,-0.00624077
15260,-0.077,0.127,-0.00619781
15261,-0.077,0.129,-0.00615485
15262,-0.077,0.131,-0.00611189
15263,-0.077,0.133,-0.00606893
15264,-0.075,0.121,-0.00705696
15265,-0.075,0.123,-0.007014
15266,-0.075,0.125,-0.00697104
15267,-0.075,0.127,-0.00692808
15268,-0.075,0.129,-0.00688512
15269,-0.075,0.131,-0.00684216
15270,-0.075,0.133,-0.0067992
15271,-0.075,0.135,-0.00675624
15272,-0.073,0.119,-0.00783019
15273,-0.073,0.121,-0.00778723
15274,-0.073,0.123,-0.00774427
15275,-0.073,0.125,-0.00770131
15276,-0.073,0.127,-0.00765835
15277,-0.073,0.129,-0.00761539
15278,-0.073,0.131,-0.00757243
15279,-0.073,0.133,-0.00752947
15280,-0.073,0.135,-0.00748651
15281,-0.073,0.137,-0.00744355
15282,-0.071,0.119,-0.00856046
15283,-0.071,0.121,-0.0085175
15284,-0.071,0.123,-0.00847454
15285,-0.071,0.125,-0.00843158
15286,-0.071,0.127,-0.00838862
15287,-0.071,0.129,-0.00834566
15288,-0.071,0.131,-0.0083027
15289,-0.071,0.133,-0.00825974
15290,-0.071,0.135,-0.00821678
15291,-0.071,0.137,-0.00817382
15292,-0.071,0.139,-0.00813086
15293,-0.069,0.117,-0.00933369
15294,-0.069,0.119,-0.00929073
15295,-0.069,0.121,-0.00924777
15296,-0.069,0.123,-0.00920481
15297,-0.069,0.125,-0.00916185
15298,-0.0665341,0.037,-0.007
15299,-0.051422,0.045,-0.009
15300,-0.0492667,0.047,-0.009
15301,-0.0471114,0.049,-0.009
15302,-0.067,0.0365677,-0.007
15303,-0.065,0.0384235,-0.007
15304,-0.053,0.0435357,-0.009
15305,-0.051,0.0453916,-0.009
15306,-0.049,0.0472475,-0.009
15307,-0.047,0.0491034,-0.009
15308,-0.069,0.035,-0.00690429
15309,-0.063,0.039,-0.00742484
15310,-0.061,0.041,-0.00737698
15311,-0.059,0.041,-0.00799324
15312,-0.059,0.043,-0.00732913
15313,-0.057,0.043,-0.00794538
15314,-0.057,0.045,-0.00728128
15315,-0.055,0.043,-0.00856163
15316,-0.055,0.045,-0.00789753
15317,-0.055,0.047,-0.00723343
15318,-0.053,0.045,-0.00851378
15319,-0.053,0.047,-0.00784968
15320,-0.051,0.045,-0.00913003
15321,-0.051,0.047,-0.00846593
15322,-0.051,0.049,-0.00780183
15323,-0.049,0.047,-0.00908218
15324,-0.049,0.049,-0.00841808
15325,-0.047,0.047,-0.00969843
15326,-0.047,0.049,-0.00903433
15327,-0.045,0.049,-0.00965058
15328,-0.0534456,0.069,-0.013
15329,-0.063,0.071632,-0.015
15330,-0.061,0.0715745,-0.015
15331,-0.061,0.0692172,-0.013
15332,-0.059,0.071517,-0.015
15333,-0.059,0.0691597,-0.013
15334,-0.059,0.0668024,-0.011
15335,-0.057,0.0714595,-0.015
15336,-0.057,0.0691022,-0.013
15337,-0.057,0.0667449,-0.011
15338,-0.057,0.0643876,-0.009
15339,-0.055,0.0737593,-0.017
15340,-0.055,0.071402,-0.015
15341,-0.055,0.0690447,-0.013
15342,-0.055,0.0666874,-0.011
15343,-0.055,0.0643301,-0.009
15344,-0.055,0.0619728,-0.007
15345,-0.053,0.0737018,-0.017
15346,-0.053,0.0713445,-0.015
15347,-0.053,0.0689872,-0.013
15348,-0.053,0.0666299,-0.011
15349,-0.051,0.0736443,-0.017
15350,-0.051,0.071287,-0.015
15351,-0.051,0.0689297,-0.013
15352,-0.049,0.0735868,-0.017
15353,-0.049,0.0712295,-0.015
15354,-0.047,0.0735293,-0.017
15355,-0.063,0.071,-0.0144638
15356,-0.063,0.073,-0.0161606
15357,-0.061,0.069,-0.0128157
15358,-0.061,0.071,-0.0145126
15359,-0.061,0.073,-0.0162094
15360,-0.059,0.067,-0.0111677
15361,-0.059,0.069,-0.0128645
15362,-0.059,0.071,-0.0145614
15363,-0.059,0.073,-0.0162582
15364,-0.057,0.063,-0.00782275
15365,-0.057,0.065,-0.0095196
15366,-0.057,0.067,-0.0112164
15367,-0.057,0.069,-0.0129133
15368,-0.057,0.071,-0.0146101
15369,-0.057,0.073,-0.016307
15370,-0.055,0.063,-0.00787154
15371,-0.055,0.065,-0.00956838
15372,-0.055,0.067,-0.0112652
15373,-0.055,0.069,-0.0129621
15374,-0.055,0.071,-0.0146589
15375,-0.055,0.073,-0.0163558
15376,-0.053,0.065,-0.00961717
15377,-0.053,0.067,-0.011314
15378,-0.053,0.069,-0.0130109
15379,-0.053,0.071,-0.0147077
15380,-0.053,0.073,-0.0164046
15381,-0.051,0.069,-0.0130597
15382,-0.051,0.071,-0.0147565
15383,-0.051,0.073,-0.0164534
15384,-0.049,0.071,-0.0148053
15385,-0.049,0.073,-0.0165021
15386,-0.0233142,0.175,-0.021
15387,-0.0178439,0.177,-0.025
15388,-0.0201425,0.177,-0.023
15389,-0.0224411,0.177,-0.021
15390,-0.0123736,0.179,-0.029
15391,-0.0146722,0.179,-0.027
15392,-0.0169708,0.179,-0.025
15393,-0.0192694,0.179,-0.023
15394,-0.0215681,0.179,-0.021
15395,-0.0115006,0.181,-0.029
15396,-0.0137992,0.181,-0.027
15397,-0.0160978,0.181,-0.025
15398,-0.0183964,0.181,-0.023
15399,-0.020695,0.181,-0.021
15400,-0.0152247,0.183,-0.025
15401,-0.0175233,0.183,-0.023
15402,-0.0166503,0.185,-0.023
15403,-0.023,0.17572,-0.021
15404,-0.021,0.180301,-0.021
15405,-0.019,0.179617,-0.023
15406,-0.017,0.178933,-0.025
15407,-0.017,0.184199,-0.023
15408,-0.015,0.178249,-0.027
15409,-0.015,0.183515,-0.025
15410,-0.023,0.175,-0.0212734
15411,-0.021,0.177,-0.0222539
15412,-0.021,0.179,-0.0214943
15413,-0.019,0.177,-0.0239941
15414,-0.019,0.179,-0.0232344
15415,-0.019,0.181,-0.0224748
15416,-0.019,0.183,-0.0217152
15417,-0.017,0.177,-0.0257343
15418,-0.017,0.179,-0.0249746
15419,-0.017,0.181,-0.024215
15420,-0.017,0.183,-0.0234553
15421,-0.017,0.185,-0.0226957
15422,-0.015,0.179,-0.0267148
15423,-0.015,0.181,-0.0259552
15424,-0.015,0.183,-0.0251955
15425,-0.013,0.179,-0.028455
15426,-0.013,0.181,-0.0276953
15427,0.039,0.0574538,-0.005
15428,0.041,0.0573838,-0.005
15429,0.041,0.060966,-0.003
15430,0.043,0.0573139,-0.005
15431,0.043,0.0608961,-0.003
15432,0.043,0.0644782,-0.001
15433,0.045,0.057244,-0.005
15434,0.045,0.0608261,-0.003
15435,0.045,0.0644083,-0.001
15436,0.045,0.0679904,0.001
15437,0.047,0.0571741,-0.005
15438,0.047,0.0607562,-0.003
15439,0.039,0.055,-0.00637
15440,0.039,0.057,-0.00525335
15441,0.041,0.055,-0.00633096
15442,0.041,0.057,-0.00521431
15443,0.041,0.059,-0.00409766
15444,0.041,0.061,-0.002981
15445,0.043,0.055,-0.00629192
15446,0.043,0.057,-0.00517527
15447,0.043,0.059,-0.00405862
15448,0.043,0.061,-0.00294196
15449,0.043,0.063,-0.00182531
15450,0.043,0.065,-0.00070866
15451,0.045,0.055,-0.00625288
15452,0.045,0.057,-0.00513623
15453,0.045,0.059,-0.00401958
15454,0.045,0.061,-0.00290292
15455,0.045,0.063,-0.00178627
15456,0.045,0.065,-0.000669621
15457,0.045,0.067,0.000447032
15458,0.047,0.055,-0.00621384
15459,0.047,0.057,-0.00509719
15460,0.047,0.059,-0.00398054
15461,0.047,0.061,-0.00286389
15462,0.047,0.063,-0.00174723
15463,-0.0677219,0.095,-0.017
15464,-0.0727836,0.095,-0.015
15465,-0.056403,0.097,-0.021
15466,-0.0614647,0.097,-0.019
15467,-0.0665264,0.097,-0.017
15468,-0.0715882,0.097,-0.015
15469,-0.0602693,0.099,-0.019
15470,-0.065331,0.099,-0.017
15471,-0.0590738,0.101,-0.019
15472,-0.0641355,0.101,-0.017
15473,-0.0578783,0.103,-0.019
15474,-0.06294,0.103,-0.017
15475,-0.0566828,0.105,-0.019
15476,-0.0617445,0.105,-0.017
15477,-0.073,0.094638,-0.015
15478,-0.071,0.097984,-0.015
15479,-0.067,0.0962078,-0.017
15480,-0.065,0.0995537,-0.017
15481,-0.063,0.1029,-0.017
15482,-0.061,0.0977775,-0.019
15483,-0.061,0.106246,-0.017
15484,-0.059,0.101123,-0.019
15485,-0.057,0.104469,-0.019
15486,-0.073,0.095,-0.0149145
15487,-0.071,0.095,-0.0157048
15488,-0.071,0.097,-0.0152324
15489,-0.069,0.095,-0.016495
15490,-0.069,0.097,-0.0160226
15491,-0.069,0.099,-0.0155503
15492,-0.067,0.095,-0.0172852
15493,-0.067,0.097,-0.0168129
15494,-0.067,0.099,-0.0163405
15495,-0.067,0.101,-0.0158682
15496,-0.065,0.097,-0.0176031
15497,-0.065,0.099,-0.0171308
15498,-0.065,0.101,-0.0166584
15499,-0.065,0.103,-0.0161861
15500,-0.063,0.097,-0.0183934
15501,-0.063,0.099,-0.017921
15502,-0.063,0.101,-0.0174487
15503,-0.063,0.103,-0.0169763
15504,-0.061,0.097,-0.0191836
15505,-0.061,0.099,-0.0187113
15506,-0.061,0.101,-0.0182389
15507,-0.061,0.103,-0.0177665
15508,-0.061,0.105,-0.0172942
15509,-0.059,0.097,-0.0199739
15510,-0.059,0.099,-0.0195015
15511,-0.059,0.101,-0.0190292
15512,-0.059,0.103,-0.0185568
15513,-0.059,0.105,-0.0180844
15514,-0.059,0.107,-0.0176121
15515,-0.057,0.097,-0.0207641
15516,-0.057,0.099,-0.0202918
15517,-0.057,0.101,-0.0198194
15518,-0.057,0.103,-0.019347
15519,-0.057,0.105,-0.0188747
15520,-0.057,0.107,-0.0184023
15521,-0.057,0.109,-0.01793
15522,-0.0854552,0.125,-0.003
15523,-0.0845785,0.127,-0.003
15524,-0.0837019,0.129,-0.003
15525,-0.0796991,0.131,-0.005
15526,-0.0828252,0.131,-0.003
15527,-0.0788224,0.133,-0.005
15528,-0.0819486,0.133,-0.003
15529,-0.0779458,0.135,-0.005
15530,-0.0810719,0.135,-0.003
15531,-0.073943,0.137,-0.007
15532,-0.0770691,0.137,-0.005
15533,-0.0801952,0.137,-0.003
15534,-0.0730664,0.139,-0.007
15535,-0.0761925,0.139,-0.005
15536,-0.0793186,0.139,-0.003
15537,-0.0753158,0.141,-0.005
15538,-0.0784419,0.141,-0.003
15539,-0.081568,0.141,-0.001
15540,-0.085,0.126038,-0.003
15541,-0.083,0.130601,-0.003
15542,-0.081,0.135164,-0.003
15543,-0.081,0.142296,-0.001
15544,-0.079,0.132595,-0.005
15545,-0.079,0.139727,-0.003
15546,-0.077,0.137158,-0.005
15547,-0.073,0.139151,-0.007
15548,-0.085,0.125,-0.00329122
15549,-0.085,0.127,-0.00273036
15550,-0.083,0.129,-0.00344904
15551,-0.083,0.131,-0.00288818
15552,-0.083,0.133,-0.00232732
15553,-0.083,0.135,-0.00176645
15554,-0.081,0.131,-0.00416772
15555,-0.081,0.133,-0.00360686
15556,-0.081,0.135,-0.003046
15557,-0.081,0.137,-0.00248514
15558,-0.081,0.139,-0.00192427
15559,-0.081,0.141,-0.00136341
15560,-0.081,0.143,-0.000802548
15561,-0.079,0.133,-0.00488641
15562,-0.079,0.135,-0.00432554
15563,-0.079,0.137,-0.00376468
15564,-0.079,0.139,-0.00320382
15565,-0.079,0.141,-0.00264296
15566,-0.077,0.135,-0.00560509
15567,-0.077,0.137,-0.00504422
15568,-0.077,0.139,-0.00448336
15569,-0.077,0.141,-0.0039225
15570,-0.075,0.137,-0.00632377
15571,-0.075,0.139,-0.00576291
15572,-0.075,0.141,-0.00520204
15573,-0.073,0.139,-0.00704245
15574,-0.0660175,0.119,-0.009
15575,-0.0662613,0.121,-0.009
15576,-0.066505,0.123,-0.009
15577,-0.0602634,0.123,-0.007
15578,-0.0605072,0.125,-0.007
15579,-0.0607509,0.127,-0.007
15580,-0.0545093,0.127,-0.005
15581,-0.0609947,0.129,-0.007
15582,-0.054753,0.129,-0.005
15583,-0.0612384,0.131,-0.007
15584,-0.0549968,0.131,-0.005
15585,-0.0614822,0.133,-0.007
15586,-0.0552405,0.133,-0.005
15587,-0.0617259,0.135,-0.007
15588,-0.0619697,0.137,-0.007
15589,-0.0622134,0.139,-0.007
15590,-0.061,0.129044,-0.007
15591,-0.055,0.131026,-0.005
15592,-0.067,0.117,-0.00939292
15593,-0.067,0.119,-0.00931481
15594,-0.067,0.121,-0.00923671
15595,-0.065,0.119,-0.00867395
15596,-0.065,0.121,-0.00859585
15597,-0.065,0.123,-0.00851774
15598,-0.065,0.125,-0.00843964
15599,-0.065,0.127,-0.00836153
15600,-0.065,0.129,-0.00828343
15601,-0.065,0.131,-0.00820532
15602,-0.065,0.133,-0.00812722
15603,-0.063,0.121,-0.00795499
15604,-0.063,0.123,-0.00787688
15605,-0.063,0.125,-0.00779878
15606,-0.063,0.127,-0.00772068
15607,-0.063,0.129,-0.00764257
15608,-0.063,0.131,-0.00756447
15609,-0.063,0.133,-0.00748636
15610,-0.063,0.135,-0.00740826
15611,-0.063,0.137,-0.00733015
15612,-0.063,0.139,-0.00725205
15613,-0.063,0.141,-0.00717394
15614,-0.061,0.121,-0.00731413
15615,-0.061,0.123,-0.00723603
15616,-0.061,0.125,-0.00715792
15617,-0.061,0.127,-0.00707982
15618,-0.061,0.129,-0.00700171
15619,-0.061,0.131,-0.00692361
15620,-0.061,0.133,-0.0068455
15621,-0.061,0.135,-0.0067674
15622,-0.061,0.137,-0.00668929
15623,-0.061,0.139,-0.00661119
15624,-0.059,0.123,-0.00659517
15625,-0.059,0.125,-0.00651706
15626,-0.059,0.127,-0.00643896
15627,-0.059,0.129,-0.00636085
15628,-0.059,0.131,-0.00628275
15629,-0.059,0.133,-0.00620464
15630,-0.059,0.135,-0.00612654
15631,-0.059,0.137,-0.00604844
15632,-0.057,0.125,-0.00587621
15633,-0.057,0.127,-0.0057981
15634,-0.057,0.129,-0.00572
15635,-0.057,0.131,-0.00564189
15636,-0.057,0.133,-0.00556379
15637,-0.057,0.135,-0.00548568
15638,-0.055,0.127,-0.00515724
15639,-0.055,0.129,-0.00507914
15640,-0.055,0.131,-0.00500103
15641,-0.055,0.133,-0.00492293
15642,-0.053,0.127,-0.00451639
15643,-0.053,0.129,-0.00443828
15644,-0.053,0.131,-0.00436018
15645,-0.051,0.129,-0.00379742
15646,0.0328155,0.041,-0.003
15647,0.0301705,0.043,-0.005
15648,0.0369671,0.043,-0.003
15649,0.0343222,0.045,-0.005
15650,0.0384739,0.047,-0.005
15651,0.0426256,0.049,-0.005
15652,0.029,0.0424361,-0.005
15653,0.031,0.0433996,-0.005
15654,0.031,0.0401254,-0.003
15655,0.033,0.044363,-0.005
15656,0.033,0.0410889,-0.003
15657,0.035,0.0453265,-0.005
15658,0.035,0.0420524,-0.003
15659,0.037,0.04629,-0.005
15660,0.037,0.0430158,-0.003
15661,0.039,0.0472534,-0.005
15662,0.039,0.0439793,-0.003
15663,0.041,0.0482169,-0.005
15664,0.043,0.0491804,-0.005
15665,0.045,0.0501438,-0.005
15666,0.023,0.039,-0.00466664
15667,0.027,0.041,-0.00471128
15668,0.029,0.041,-0.00412275
15669,0.031,0.041,-0.00353422
15670,0.031,0.043,-0.00475592
15671,0.033,0.041,-0.00294569
15672,0.033,0.043,-0.00416739
15673,0.035,0.041,-0.00235717
15674,0.035,0.043,-0.00357886
15675,0.035,0.045,-0.00480056
15676,0.037,0.041,-0.00176864
15677,0.037,0.043,-0.00299033
15678,0.037,0.045,-0.00421203
15679,0.037,0.047,-0.00543372
15680,0.039,0.043,-0.0024018
15681,0.039,0.045,-0.0036235
15682,0.039,0.047,-0.00484519
15683,0.041,0.047,-0.00425666
15684,0.041,0.049,-0.00547836
15685,0.043,0.049,-0.00488983
15686,0.045,0.051,-0.005523
15687,0.047,0.053,-0.00615616
15688,-0.0723883,0.141,-0.007
15689,-0.075933,0.143,-0.005
15690,-0.0783382,0.143,-0.003
15691,-0.0807434,0.143,-0.001
15692,-0.0770724,0.145,-0.005
15693,-0.079,0.144162,-0.003
15694,-0.077,0.144873,-0.005
15695,-0.073,0.142074,-0.007
15696,-0.079,0.143,-0.0024497
15697,-0.077,0.143,-0.00411274
15698,-0.077,0.145,-0.00506021
15699,-0.075,0.143,-0.00577579
15700,-0.073,0.141,-0.00649137
15701,-0.0640496,0.075,-0.017
15702,-0.0646015,0.077,-0.017
15703,-0.0604851,0.079,-0.019
15704,-0.0651534,0.079,-0.017
15705,-0.0563688,0.081,-0.021
15706,-0.061037,0.081,-0.019
15707,-0.0657053,0.081,-0.017
15708,-0.0615889,0.083,-0.019
15709,-0.0662571,0.083,-0.017
15710,-0.0621408,0.085,-0.019
15711,-0.066809,0.085,-0.017
15712,-0.0714773,0.085,-0.015
15713,-0.0673609,0.087,-0.017
15714,-0.0720291,0.087,-0.015
15715,-0.072581,0.089,-0.015
15716,-0.0731329,0.091,-0.015
15717,-0.073,0.0905184,-0.015
15718,-0.067,0.0856921,-0.017
15719,-0.065,0.0784442,-0.017
15720,-0.061,0.0808658,-0.019
15721,-0.075,0.091,-0.0142001
15722,-0.073,0.089,-0.0148205
15723,-0.073,0.091,-0.0150569
15724,-0.071,0.085,-0.0152045
15725,-0.071,0.087,-0.0154409
15726,-0.071,0.089,-0.0156774
15727,-0.069,0.081,-0.0155884
15728,-0.069,0.083,-0.0158249
15729,-0.069,0.085,-0.0160613
15730,-0.069,0.087,-0.0162978
15731,-0.069,0.089,-0.0165342
15732,-0.067,0.079,-0.0162089
15733,-0.067,0.081,-0.0164453
15734,-0.067,0.083,-0.0166817
15735,-0.067,0.085,-0.0169182
15736,-0.067,0.087,-0.0171546
15737,-0.065,0.075,-0.0165928
15738,-0.065,0.077,-0.0168293
15739,-0.065,0.079,-0.0170657
15740,-0.065,0.081,-0.0173022
15741,-0.065,0.083,-0.0175386
15742,-0.065,0.085,-0.017775
15743,-0.063,0.077,-0.0176861
15744,-0.063,0.079,-0.0179226
15745,-0.063,0.081,-0.018159
15746,-0.063,0.083,-0.0183954
15747,-0.063,0.085,-0.0186319
15748,-0.061,0.077,-0.018543
15749,-0.061,0.079,-0.0187794
15750,-0.061,0.081,-0.0190159
15751,-0.061,0.083,-0.0192523
15752,-0.059,0.079,-0.0196363
15753,-0.059,0.081,-0.0198727
15754,-0.059,0.083,-0.0201092
15755,-0.057,0.081,-0.0207296
15756,0.0318358,0.037,0.005
15757,0.0266022,0.039,-0.003
15758,0.030596,0.039,-0.001
15759,0.0345899,0.039,0.001
15760,0.025,0.0387017,-0.003
15761,0.027,0.0390741,-0.003
15762,0.027,0.0383305,-0.001
15763,0.029,0.0394464,-0.003
15764,0.029,0.0387028,-0.001
15765,0.029,0.0379592,0.001
15766,0.029,0.0372156,0.003
15767,0.031,0.0390752,-0.001
15768,0.031,0.0383316,0.001
15769,0.031,0.037588,0.003
15770,0.031,0.0368444,0.005
15771,0.033,0.0394476,-0.001
15772,0.033,0.038704,0.001
15773,0.033,0.0379604,0.003
15774,0.033,0.0372168,0.005
15775,0.033,0.0364732,0.007
15776,0.035,0.03982,-0.001
15777,0.035,0.0390764,0.001
15778,0.035,0.0383328,0.003
15779,0.035,0.0375891,0.005
15780,0.035,0.0368455,0.007
15781,0.025,0.039,-0.00380236
15782,0.027,0.039,-0.00280081
15783,0.029,0.039,-0.00179926
15784,0.031,0.037,0.00458146
15785,0.031,0.039,-0.000797707
15786,0.033,0.037,0.005583
