metadata:
voxel_size:0.002-0.002-0.002
name: bunny

points:
,PX,PY,PZ
17030,0.022,0.042,0.04
17031,0.022,0.042,0.042
17032,0.022,0.044,-0.02
17033,0.022,0.044,-0.018
17034,0.022,0.044,-0.016
17035,0.022,0.044,-0.014
17036,0.022,0.044,-0.012
17037,0.022,0.044,0.04
17038,0.022,0.046,-0.022
17039,0.022,0.046,-0.02
17040,0.022,0.046,-0.018
17041,0.022,0.046,-0.016
17042,0.022,0.046,0.04
17043,0.022,0.048,-0.022
17044,0.022,0.048,-0.02
17045,0.022,0.048,0.04
17046,0.022,0.048,0.042
17047,0.022,0.05,-0.024
17048,0.022,0.05,-0.022
17049,0.022,0.05,0.04
17050,0.022,0.05,0.042
17051,0.022,0.052,-0.026
17052,0.022,0.052,-0.024
17053,0.022,0.052,-0.022
17054,0.022,0.052,0.042
17055,0.022,0.052,0.044
17056,0.022,0.054,-0.026
17057,0.022,0.054,-0.024
17058,0.022,0.054,0.044
17059,0.022,0.054,0.046
17060,0.022,0.056,-0.026
17061,0.022,0.056,-0.024
17062,0.022,0.056,0.044
17063,0.022,0.056,0.046
17064,0.022,0.058,-0.026
17065,0.022,0.058,0.044
17066,0.022,0.058,0.046
17067,0.022,0.06,-0.026
17068,0.022,0.06,0.046
17069,0.022,0.06,0.048
17070,0.022,0.062,-0.026
17071,0.022,0.062,0.046
17072,0.022,0.062,0.048
17073,0.022,0.064,-0.026
17074,0.022,0.064,0.046
17075,0.022,0.064,0.048
17076,0.022,0.066,-0.026
17077,0.022,0.066,0.046
17078,0.022,0.066,0.048
17079,0.022,0.068,-0.028
17080,0.022,0.068,-0.026
17081,0.022,0.068,0.046
17082,0.022,0.068,0.048
17083,0.022,0.07,-0.028
17084,0.022,0.07,-0.026
17085,0.022,0.07,0.046
17086,0.022,0.07,0.048
17087,0.022,0.072,-0.028
17088,0.022,0.072,-0.026
17089,0.022,0.072,0.048
17090,0.022,0.072,0.05
17091,0.022,0.074,-0.028
17092,0.022,0.074,-0.026
17093,0.022,0.074,0.048
17094,0.022,0.074,0.05
17095,0.022,0.076,-0.026
17096,0.022,0.076,0.048
17097,0.022,0.076,0.05
17098,0.022,0.078,-0.026
17099,0.022,0.078,0.048
17100,0.022,0.078,0.05
17101,0.022,0.08,-0.026
17102,0.022,0.08,0.048
17103,0.022,0.08,0.05
17104,0.022,0.082,-0.026
17105,0.022,0.082,0.048
17106,0.022,0.082,0.05
17107,0.022,0.084,-0.026
17108,0.022,0.084,-0.024
17109,0.022,0.084,0.048
17110,0.022,0.084,0.05
17111,0.022,0.086,-0.026
17112,0.022,0.086,-0.024
17113,0.022,0.086,0.048
17114,0.022,0.086,0.05
17115,0.022,0.088,-0.026
17116,0.022,0.088,-0.024
17117,0.022,0.088,0.048
17118,0.022,0.088,0.05
17119,0.022,0.09,-0.026
17120,0.022,0.09,-0.024
17121,0.022,0.09,-0.022
17122,0.022,0.09,0.048
17123,0.022,0.09,0.05
17124,0.022,0.092,-0.024
17125,0.022,0.092,-0.022
17126,0.022,0.092,0.048
17127,0.022,0.094,-0.022
17128,0.022,0.094,0.046
17129,0.022,0.094,0.048
17130,0.022,0.096,-0.022
17131,0.022,0.096,-0.02
17132,0.022,0.096,0.046
17133,0.022,0.096,0.048
17134,0.022,0.098,-0.022
17135,0.022,0.098,-0.02
17136,0.022,0.098,0.044
17137,0.022,0.098,0.046
17138,0.022,0.1,-0.02
17139,0.022,0.1,0.044
17140,0.022,0.1,0.046
17141,0.022,0.102,-0.02
17142,0.022,0.102,-0.018
17143,0.022,0.102,0.042
17144,0.022,0.102,0.044
17145,0.022,0.104,-0.02
17146,0.022,0.104,-0.018
17147,0.022,0.104,0.04
17148,0.022,0.104,0.042
17149,0.022,0.104,0.044
17150,0.022,0.106,-0.018
17151,0.022,0.106,-0.016
17152,0.022,0.106,0.04
17153,0.022,0.106,0.042
17154,0.022,0.108,-0.018
17155,0.022,0.108,-0.016
17156,0.022,0.108,0.038
17157,0.022,0.108,0.04
17158,0.022,0.11,-0.016
17159,0.022,0.11,-0.014
17160,0.022,0.11,0.038
17161,0.022,0.11,0.04
17162,0.022,0.112,-0.014
17163,0.022,0.112,-0.012
17164,0.022,0.112,0.036
17165,0.022,0.112,0.038
17166,0.022,0.114,-0.014
17167,0.022,0.114,-0.012
17168,0.022,0.114,-0.01
17169,0.022,0.114,0.034
17170,0.022,0.114,0.036
17171,0.022,0.114,0.038
17172,0.022,0.116,-0.012
17173,0.022,0.116,-0.01
17174,0.022,0.116,-0.008
17175,0.022,0.116,0.032
17176,0.022,0.116,0.034
17177,0.022,0.116,0.036
17178,0.022,0.118,-0.01
17179,0.022,0.118,-0.008
17180,0.022,0.118,-0.006
17181,0.022,0.118,-0.004
17182,0.022,0.118,0.03
17183,0.022,0.118,0.032
17184,0.022,0.118,0.034
17185,0.022,0.12,-0.006
17186,0.022,0.12,-0.004
17187,0.022,0.12,-0.002
17188,0.022,0.12,0.028
17189,0.022,0.12,0.03
17190,0.022,0.12,0.032
17191,0.022,0.122,-0.004
17192,0.022,0.122,-0.002
17193,0.022,0.122,-0
17194,0.022,0.122,0.026
17195,0.022,0.122,0.028
17196,0.022,0.122,0.03
17197,0.022,0.124,-0.002
17198,0.022,0.124,0
17199,0.022,0.124,0.002
17200,0.022,0.124,0.004
17201,0.022,0.124,0.01
17202,0.022,0.124,0.012
17203,0.022,0.124,0.014
17204,0.022,0.124,0.016
17205,0.022,0.124,0.018
17206,0.022,0.124,0.02
17207,0.022,0.124,0.022
17208,0.022,0.124,0.024
17209,0.022,0.124,0.026
17210,0.022,0.124,0.028
17211,0.022,0.126,0.002
17212,0.022,0.126,0.004
17213,0.022,0.126,0.006
17214,0.022,0.126,0.008
17215,0.022,0.126,0.01
17216,0.022,0.126,0.012
17217,0.022,0.126,0.014
17218,0.022,0.126,0.016
17219,0.022,0.126,0.018
17220,0.022,0.126,0.02
17221,0.022,0.126,0.022
17222,0.022,0.126,0.024
17223,0.024,0.034,0.004
17224,0.024,0.034,0.006
17225,0.024,0.034,0.008
17226,0.024,0.034,0.01
17227,0.024,0.034,0.012
17228,0.024,0.034,0.014
17229,0.024,0.036,0
17230,0.024,0.036,0.002
17231,0.024,0.036,0.004
17232,0.024,0.036,0.01
17233,0.024,0.036,0.012
17234,0.024,0.036,0.014
17235,0.024,0.036,0.016
17236,0.024,0.036,0.018
17237,0.024,0.036,0.02
17238,0.024,0.036,0.022
17239,0.024,0.036,0.024
17240,0.024,0.036,0.026
17241,0.024,0.036,0.028
17242,0.024,0.036,0.03
17243,0.024,0.038,-0.004
17244,0.024,0.038,-0.002
17245,0.024,0.038,0
17246,0.024,0.038,0.022
17247,0.024,0.038,0.024
17248,0.024,0.038,0.026
17249,0.024,0.038,0.028
17250,0.024,0.038,0.03
17251,0.024,0.038,0.032
17252,0.024,0.038,0.034
17253,0.024,0.038,0.036
17254,0.024,0.038,0.038
17255,0.024,0.04,-0.008
17256,0.024,0.04,-0.006
17257,0.024,0.04,-0.004
17258,0.024,0.04,0.032
17259,0.024,0.04,0.034
17260,0.024,0.04,0.036
17261,0.024,0.04,0.038
17262,0.024,0.042,-0.012
17263,0.024,0.042,-0.01
17264,0.024,0.042,-0.008
17265,0.024,0.042,-0.006
17266,0.024,0.042,-0.004
17267,0.024,0.042,0.036
17268,0.024,0.042,0.038
17269,0.024,0.042,0.04
17270,0.024,0.044,-0.016
17271,0.024,0.044,-0.014
17272,0.024,0.044,-0.012
17273,0.024,0.044,-0.01
17274,0.024,0.044,-0.008
17275,0.024,0.044,-0.006
17276,0.024,0.044,0.038
17277,0.024,0.044,0.04
17278,0.024,0.046,-0.02
17279,0.024,0.046,-0.018
17280,0.024,0.046,-0.016
17281,0.024,0.046,-0.014
17282,0.024,0.046,-0.012
17283,0.024,0.046,-0.01
17284,0.024,0.046,0.038
17285,0.024,0.046,0.04
17286,0.024,0.048,-0.022
17287,0.024,0.048,-0.02
17288,0.024,0.048,-0.018
17289,0.024,0.048,-0.016
17290,0.024,0.048,-0.014
17291,0.024,0.048,0.038
17292,0.024,0.048,0.04
17293,0.024,0.05,-0.022
17294,0.024,0.05,-0.02
17295,0.024,0.05,-0.018
17296,0.024,0.05,0.038
17297,0.024,0.05,0.04
17298,0.024,0.05,0.042
17299,0.024,0.052,-0.024
17300,0.024,0.052,-0.022
17301,0.024,0.052,-0.02
17302,0.024,0.052,0.04
17303,0.024,0.052,0.042
17304,0.024,0.052,0.044
17305,0.024,0.054,-0.024
17306,0.024,0.054,-0.022
17307,0.024,0.054,0.042
17308,0.024,0.054,0.044
17309,0.024,0.056,-0.026
17310,0.024,0.056,-0.024
17311,0.024,0.056,-0.022
17312,0.024,0.056,0.042
17313,0.024,0.056,0.044
17314,0.024,0.058,-0.026
17315,0.024,0.058,-0.024
17316,0.024,0.058,0.044
17317,0.024,0.058,0.046
17318,0.024,0.06,-0.026
17319,0.024,0.06,-0.024
17320,0.024,0.06,0.044
17321,0.024,0.06,0.046
17322,0.024,0.062,-0.026
17323,0.024,0.062,-0.024
17324,0.024,0.062,0.044
17325,0.024,0.062,0.046
17326,0.024,0.064,-0.026
17327,0.024,0.064,-0.024
17328,0.024,0.064,0.044
17329,0.024,0.064,0.046
17330,0.024,0.066,-0.026
17331,0.024,0.066,-0.024
17332,0.024,0.066,0.046
17333,0.024,0.068,-0.026
17334,0.024,0.068,-0.024
17335,0.024,0.068,0.046
17336,0.024,0.07,-0.026
17337,0.024,0.07,0.046
17338,0.024,0.07,0.048
17339,0.024,0.072,-0.026
17340,0.024,0.072,0.046
17341,0.024,0.072,0.048
17342,0.024,0.074,-0.026
17343,0.024,0.074,-0.024
17344,0.024,0.074,0.046
17345,0.024,0.074,0.048
17346,0.024,0.076,-0.026
17347,0.024,0.076,-0.024
17348,0.024,0.076,0.048
17349,0.024,0.076,0.05
17350,0.024,0.078,-0.026
17351,0.024,0.078,-0.024
17352,0.024,0.078,0.046
17353,0.024,0.078,0.048
17354,0.024,0.078,0.05
17355,0.024,0.08,-0.026
17356,0.024,0.08,-0.024
17357,0.024,0.08,0.046
17358,0.024,0.08,0.048
17359,0.024,0.082,-0.026
17360,0.024,0.082,-0.024
17361,0.024,0.082,0.046
17362,0.024,0.082,0.048
17363,0.024,0.084,-0.026
17364,0.024,0.084,-0.024
17365,0.024,0.084,0.046
17366,0.024,0.084,0.048
17367,0.024,0.086,-0.024
17368,0.024,0.086,0.046
17369,0.024,0.086,0.048
17370,0.024,0.088,-0.024
17371,0.024,0.088,-0.022
17372,0.024,0.088,0.046
17373,0.024,0.088,0.048
17374,0.024,0.09,-0.024
17375,0.024,0.09,-0.022
17376,0.024,0.09,0.046
17377,0.024,0.09,0.048
17378,0.024,0.092,-0.022
17379,0.024,0.092,-0.02
17380,0.024,0.092,0.046
17381,0.024,0.092,0.048
17382,0.024,0.094,-0.022
17383,0.024,0.094,-0.02
17384,0.024,0.094,0.046
17385,0.024,0.094,0.048
17386,0.024,0.096,-0.022
17387,0.024,0.096,-0.02
17388,0.024,0.096,0.044
17389,0.024,0.096,0.046
17390,0.024,0.098,-0.02
17391,0.024,0.098,-0.018
17392,0.024,0.098,0.044
17393,0.024,0.098,0.046
17394,0.024,0.1,-0.02
17395,0.024,0.1,-0.018
17396,0.024,0.1,0.042
17397,0.024,0.1,0.044
17398,0.024,0.102,-0.02
17399,0.024,0.102,-0.018
17400,0.024,0.102,-0.016
17401,0.024,0.102,0.04
17402,0.024,0.102,0.042
17403,0.024,0.102,0.044
17404,0.024,0.104,-0.018
17405,0.024,0.104,-0.016
17406,0.024,0.104,0.04
17407,0.024,0.104,0.042
17408,0.024,0.106,-0.018
17409,0.024,0.106,-0.016
17410,0.024,0.106,0.038
17411,0.024,0.106,0.04
17412,0.024,0.108,-0.016
17413,0.024,0.108,-0.014
17414,0.024,0.108,0.038
17415,0.024,0.108,0.04
17416,0.024,0.11,-0.016
17417,0.024,0.11,-0.014
17418,0.024,0.11,-0.012
17419,0.024,0.11,0.036
17420,0.024,0.11,0.038
17421,0.024,0.112,-0.014
17422,0.024,0.112,-0.012
17423,0.024,0.112,-0.01
17424,0.024,0.112,0.034
17425,0.024,0.112,0.036
17426,0.024,0.112,0.038
17427,0.024,0.114,-0.012
17428,0.024,0.114,-0.01
17429,0.024,0.114,-0.008
17430,0.024,0.114,0.032
17431,0.024,0.114,0.034
17432,0.024,0.114,0.036
17433,0.024,0.116,-0.01
17434,0.024,0.116,-0.008
17435,0.024,0.116,-0.006
17436,0.024,0.116,0.03
17437,0.024,0.116,0.032
17438,0.024,0.116,0.034
17439,0.024,0.118,-0.008
17440,0.024,0.118,-0.006
17441,0.024,0.118,-0.004
17442,0.024,0.118,0.028
17443,0.024,0.118,0.03
17444,0.024,0.118,0.032
17445,0.024,0.12,-0.004
17446,0.024,0.12,-0.002
17447,0.024,0.12,-0
17448,0.024,0.12,0.026
17449,0.024,0.12,0.028
17450,0.024,0.12,0.03
17451,0.024,0.122,-0.002
17452,0.024,0.122,0
17453,0.024,0.122,0.002
17454,0.024,0.122,0.024
17455,0.024,0.122,0.026
17456,0.024,0.122,0.028
17457,0.024,0.124,0
17458,0.024,0.124,0.002
17459,0.024,0.124,0.004
17460,0.024,0.124,0.006
17461,0.024,0.124,0.008
17462,0.024,0.124,0.01
17463,0.024,0.124,0.012
17464,0.024,0.124,0.014
17465,0.024,0.124,0.016
17466,0.024,0.124,0.018
17467,0.024,0.124,0.02
17468,0.024,0.124,0.022
17469,0.024,0.124,0.024
17470,0.024,0.124,0.026
17471,0.024,0.126,0.004
17472,0.024,0.126,0.006
17473,0.024,0.126,0.008
17474,0.024,0.126,0.01
17475,0.026,0.034,0.004
17476,0.026,0.034,0.006
17477,0.026,0.034,0.008
17478,0.026,0.034,0.01
17479,0.026,0.036,0
17480,0.026,0.036,0.002
17481,0.026,0.036,0.004
17482,0.026,0.036,0.006
17483,0.026,0.036,0.008
17484,0.026,0.036,0.01
17485,0.026,0.036,0.012
17486,0.026,0.036,0.014
17487,0.026,0.036,0.016
17488,0.026,0.036,0.018
17489,0.026,0.036,0.02
17490,0.026,0.036,0.022
17491,0.026,0.038,-0.004
17492,0.026,0.038,-0.002
17493,0.026,0.038,0
17494,0.026,0.038,0.002
17495,0.026,0.038,0.02
17496,0.026,0.038,0.022
17497,0.026,0.038,0.024
17498,0.026,0.038,0.026
17499,0.026,0.038,0.028
17500,0.026,0.038,0.03
17501,0.026,0.038,0.032
17502,0.026,0.04,-0.004
17503,0.026,0.04,-0.002
17504,0.026,0.04,0.026
17505,0.026,0.04,0.028
17506,0.026,0.04,0.03
17507,0.026,0.04,0.032
17508,0.026,0.04,0.034
17509,0.026,0.04,0.036
17510,0.026,0.042,-0.006
17511,0.026,0.042,-0.004
17512,0.026,0.042,0.032
17513,0.026,0.042,0.034
17514,0.026,0.042,0.036
17515,0.026,0.042,0.038
17516,0.026,0.044,-0.01
17517,0.026,0.044,-0.008
17518,0.026,0.044,-0.006
17519,0.026,0.044,0.034
17520,0.026,0.044,0.036
17521,0.026,0.044,0.038
17522,0.026,0.044,0.04
17523,0.026,0.046,-0.014
17524,0.026,0.046,-0.012
17525,0.026,0.046,-0.01
17526,0.026,0.046,-0.008
17527,0.026,0.046,-0.006
17528,0.026,0.046,0.036
17529,0.026,0.046,0.038
17530,0.026,0.046,0.04
17531,0.026,0.048,-0.018
17532,0.026,0.048,-0.016
17533,0.026,0.048,-0.014
17534,0.026,0.048,-0.012
17535,0.026,0.048,-0.01
17536,0.026,0.048,-0.008
17537,0.026,0.048,0.038
17538,0.026,0.05,-0.02
17539,0.026,0.05,-0.018
17540,0.026,0.05,-0.016
17541,0.026,0.05,-0.014
17542,0.026,0.05,-0.012
17543,0.026,0.05,0.038
17544,0.026,0.05,0.04
17545,0.026,0.052,-0.022
17546,0.026,0.052,-0.02
17547,0.026,0.052,-0.018
17548,0.026,0.052,0.04
17549,0.026,0.052,0.042
17550,0.026,0.054,-0.022
17551,0.026,0.054,-0.02
17552,0.026,0.054,0.04
17553,0.026,0.054,0.042
17554,0.026,0.056,-0.024
17555,0.026,0.056,-0.022
17556,0.026,0.056,-0.02
17557,0.026,0.056,0.04
17558,0.026,0.056,0.042
17559,0.026,0.056,0.044
17560,0.026,0.058,-0.024
17561,0.026,0.058,-0.022
17562,0.026,0.058,0.042
17563,0.026,0.058,0.044
17564,0.026,0.06,-0.024
17565,0.026,0.06,-0.022
17566,0.026,0.06,0.042
17567,0.026,0.06,0.044
17568,0.026,0.062,-0.024
17569,0.026,0.062,-0.022
17570,0.026,0.062,0.042
17571,0.026,0.062,0.044
17572,0.026,0.064,-0.024
17573,0.026,0.064,-0.022
17574,0.026,0.064,0.044
17575,0.026,0.064,0.046
17576,0.026,0.066,-0.024
17577,0.026,0.066,-0.022
17578,0.026,0.066,0.044
17579,0.026,0.066,0.046
17580,0.026,0.068,-0.026
17581,0.026,0.068,-0.024
17582,0.026,0.068,0.044
17583,0.026,0.068,0.046
17584,0.026,0.07,-0.026
17585,0.026,0.07,-0.024
17586,0.026,0.07,0.044
17587,0.026,0.07,0.046
17588,0.026,0.072,-0.026
17589,0.026,0.072,-0.024
17590,0.026,0.072,0.046
17591,0.026,0.074,-0.026
17592,0.026,0.074,-0.024
17593,0.026,0.074,0.046
17594,0.026,0.074,0.048
17595,0.026,0.076,-0.024
17596,0.026,0.076,0.046
17597,0.026,0.076,0.048
17598,0.026,0.078,-0.024
17599,0.026,0.078,0.046
17600,0.026,0.078,0.048
17601,0.026,0.08,-0.024
17602,0.026,0.08,-0.022
17603,0.026,0.08,0.044
17604,0.026,0.08,0.046
17605,0.026,0.082,-0.024
17606,0.026,0.082,-0.022
17607,0.026,0.082,0.044
17608,0.026,0.082,0.046
17609,0.026,0.084,-0.024
17610,0.026,0.084,-0.022
17611,0.026,0.084,0.044
17612,0.026,0.084,0.046
17613,0.026,0.086,-0.024
17614,0.026,0.086,-0.022
17615,0.026,0.086,0.044
17616,0.026,0.086,0.046
17617,0.026,0.088,-0.024
17618,0.026,0.088,-0.022
17619,0.026,0.088,0.044
17620,0.026,0.088,0.046
17621,0.026,0.09,-0.022
17622,0.026,0.09,-0.02
17623,0.026,0.09,0.044
17624,0.026,0.09,0.046
17625,0.026,0.092,-0.022
17626,0.026,0.092,-0.02
17627,0.026,0.092,0.044
17628,0.026,0.092,0.046
17629,0.026,0.094,-0.02
17630,0.026,0.094,0.044
17631,0.026,0.094,0.046
17632,0.026,0.096,-0.02
17633,0.026,0.096,-0.018
17634,0.026,0.096,0.042
17635,0.026,0.096,0.044
17636,0.026,0.096,0.046
17637,0.026,0.098,-0.02
17638,0.026,0.098,-0.018
17639,0.026,0.098,-0.016
17640,0.026,0.098,0.042
17641,0.026,0.098,0.044
17642,0.026,0.1,-0.018
17643,0.026,0.1,-0.016
17644,0.026,0.1,0.042
17645,0.026,0.1,0.044
17646,0.026,0.102,-0.018
17647,0.026,0.102,-0.016
17648,0.026,0.102,0.04
17649,0.026,0.102,0.042
17650,0.026,0.104,-0.016
17651,0.026,0.104,0.038
17652,0.026,0.104,0.04
17653,0.026,0.106,-0.016
17654,0.026,0.106,-0.014
17655,0.026,0.106,0.038
17656,0.026,0.106,0.04
17657,0.026,0.108,-0.016
17658,0.026,0.108,-0.014
17659,0.026,0.108,-0.012
17660,0.026,0.108,0.036
17661,0.026,0.108,0.038
17662,0.026,0.11,-0.014
17663,0.026,0.11,-0.012
17664,0.026,0.11,0.034
17665,0.026,0.11,0.036
17666,0.026,0.11,0.038
17667,0.026,0.112,-0.012
17668,0.026,0.112,-0.01
17669,0.026,0.112,0.032
17670,0.026,0.112,0.034
17671,0.026,0.112,0.036
17672,0.026,0.114,-0.01
17673,0.026,0.114,-0.008
17674,0.026,0.114,-0.006
17675,0.026,0.114,0.03
17676,0.026,0.114,0.032
17677,0.026,0.114,0.034
17678,0.026,0.116,-0.008
17679,0.026,0.116,-0.006
17680,0.026,0.116,-0.004
17681,0.026,0.116,0.028
17682,0.026,0.116,0.03
17683,0.026,0.116,0.032
17684,0.026,0.118,-0.006
17685,0.026,0.118,-0.004
17686,0.026,0.118,-0.002
17687,0.026,0.118,0.026
17688,0.026,0.118,0.028
17689,0.026,0.118,0.03
17690,0.026,0.12,-0.004
17691,0.026,0.12,-0.002
17692,0.026,0.12,0
17693,0.026,0.12,0.002
17694,0.026,0.12,0.024
17695,0.026,0.12,0.026
17696,0.026,0.12,0.028
17697,0.026,0.122,0
17698,0.026,0.122,0.002
17699,0.026,0.122,0.004
17700,0.026,0.122,0.006
17701,0.026,0.122,0.008
17702,0.026,0.122,0.01
17703,0.026,0.122,0.012
17704,0.026,0.122,0.014
17705,0.026,0.122,0.016
17706,0.026,0.122,0.018
17707,0.026,0.122,0.02
17708,0.026,0.122,0.022
17709,0.026,0.122,0.024
17710,0.026,0.122,0.026
17711,0.026,0.124,0.002
17712,0.026,0.124,0.004
17713,0.026,0.124,0.006
17714,0.026,0.124,0.008
17715,0.026,0.124,0.01
17716,0.026,0.124,0.012
17717,0.026,0.124,0.014
17718,0.026,0.124,0.016
17719,0.026,0.124,0.018
17720,0.026,0.124,0.02
17721,0.026,0.124,0.022
17722,0.026,0.124,0.024
17723,0.028,0.034,0.006
17724,0.028,0.034,0.008
17725,0.028,0.036,0.002
17726,0.028,0.036,0.004
17727,0.028,0.036,0.006
17728,0.028,0.036,0.008
17729,0.028,0.036,0.01
17730,0.028,0.036,0.012
17731,0.028,0.036,0.014
17732,0.028,0.036,0.016
17733,0.028,0.036,0.018
17734,0.028,0.036,0.02
17735,0.028,0.038,-0.002
17736,0.028,0.038,-0
17737,0.028,0.038,0.002
17738,0.028,0.038,0.004
17739,0.028,0.038,0.018
17740,0.028,0.038,0.02
17741,0.028,0.038,0.022
17742,0.028,0.038,0.024
17743,0.028,0.038,0.026
17744,0.028,0.04,-0.004
17745,0.028,0.04,-0.002
17746,0.028,0.04,0.024
17747,0.028,0.04,0.026
17748,0.028,0.04,0.028
17749,0.028,0.04,0.03
17750,0.028,0.04,0.032
17751,0.028,0.042,-0.006
17752,0.028,0.042,-0.004
17753,0.028,0.042,0.028
17754,0.028,0.042,0.03
17755,0.028,0.042,0.032
17756,0.028,0.042,0.034
17757,0.028,0.044,-0.006
17758,0.028,0.044,0.032
17759,0.028,0.044,0.034
17760,0.028,0.044,0.036
17761,0.028,0.046,-0.008
17762,0.028,0.046,-0.006
17763,0.028,0.046,0.034
17764,0.028,0.046,0.036
17765,0.028,0.046,0.038
17766,0.028,0.048,-0.012
17767,0.028,0.048,-0.01
17768,0.028,0.048,-0.008
17769,0.028,0.048,-0.006
17770,0.028,0.048,0.034
17771,0.028,0.048,0.036
17772,0.028,0.048,0.038
17773,0.028,0.05,-0.018
17774,0.028,0.05,-0.016
17775,0.028,0.05,-0.014
17776,0.028,0.05,-0.012
17777,0.028,0.05,-0.01
17778,0.028,0.05,-0.008
17779,0.028,0.05,0.036
17780,0.028,0.05,0.038
17781,0.028,0.05,0.04
17782,0.028,0.052,-0.02
17783,0.028,0.052,-0.018
17784,0.028,0.052,-0.016
17785,0.028,0.052,-0.014
17786,0.028,0.052,-0.012
17787,0.028,0.052,0.038
17788,0.028,0.052,0.04
17789,0.028,0.054,-0.02
17790,0.028,0.054,-0.018
17791,0.028,0.054,-0.016
17792,0.028,0.054,0.038
17793,0.028,0.054,0.04
17794,0.028,0.056,-0.022
17795,0.028,0.056,-0.02
17796,0.028,0.056,-0.018
17797,0.028,0.056,0.04
17798,0.028,0.056,0.042
17799,0.028,0.058,-0.022
17800,0.028,0.058,-0.02
17801,0.028,0.058,-0.018
17802,0.028,0.058,0.04
17803,0.028,0.058,0.042
17804,0.028,0.06,-0.022
17805,0.028,0.06,-0.02
17806,0.028,0.06,0.04
17807,0.028,0.06,0.042
17808,0.028,0.062,-0.022
17809,0.028,0.062,-0.02
17810,0.028,0.062,0.042
17811,0.028,0.062,0.044
17812,0.028,0.064,-0.022
17813,0.028,0.064,-0.02
17814,0.028,0.064,0.042
17815,0.028,0.064,0.044
17816,0.028,0.066,-0.024
17817,0.028,0.066,-0.022
17818,0.028,0.066,-0.02
17819,0.028,0.066,0.042
17820,0.028,0.066,0.044
17821,0.028,0.068,-0.024
17822,0.028,0.068,-0.022
17823,0.028,0.068,0.042
17824,0.028,0.068,0.044
17825,0.028,0.07,-0.024
17826,0.028,0.07,-0.022
17827,0.028,0.07,0.044
17828,0.028,0.07,0.046
17829,0.028,0.072,-0.024
17830,0.028,0.072,-0.022
17831,0.028,0.072,0.044
17832,0.028,0.072,0.046
17833,0.028,0.074,-0.024
17834,0.028,0.074,-0.022
17835,0.028,0.074,0.044
17836,0.028,0.074,0.046
17837,0.028,0.076,-0.024
17838,0.028,0.076,-0.022
17839,0.028,0.076,0.044
17840,0.028,0.076,0.046
17841,0.028,0.078,-0.024
17842,0.028,0.078,-0.022
17843,0.028,0.078,0.044
17844,0.028,0.078,0.046
17845,0.028,0.08,-0.024
17846,0.028,0.08,-0.022
17847,0.028,0.08,0.042
17848,0.028,0.08,0.044
17849,0.028,0.08,0.046
17850,0.028,0.082,-0.022
17851,0.028,0.082,0.042
17852,0.028,0.082,0.044
17853,0.028,0.084,-0.022
17854,0.028,0.084,0.044
17855,0.028,0.086,-0.022
17856,0.028,0.086,0.044
17857,0.028,0.088,-0.022
17858,0.028,0.088,-0.02
17859,0.028,0.088,0.044
17860,0.028,0.09,-0.022
17861,0.028,0.09,-0.02
17862,0.028,0.09,0.044
17863,0.028,0.092,-0.02
17864,0.028,0.092,-0.018
17865,0.028,0.092,0.044
17866,0.028,0.094,-0.02
17867,0.028,0.094,-0.018
17868,0.028,0.094,0.042
17869,0.028,0.094,0.044
17870,0.028,0.096,-0.02
17871,0.028,0.096,-0.018
17872,0.028,0.096,-0.016
17873,0.028,0.096,0.042
17874,0.028,0.096,0.044
17875,0.028,0.098,-0.018
17876,0.028,0.098,-0.016
17877,0.028,0.098,-0.014
17878,0.028,0.098,0.04
17879,0.028,0.098,0.042
17880,0.028,0.1,-0.016
17881,0.028,0.1,-0.014
17882,0.028,0.1,0.04
17883,0.028,0.1,0.042
17884,0.028,0.102,-0.016
17885,0.028,0.102,-0.014
17886,0.028,0.102,0.038
17887,0.028,0.102,0.04
17888,0.028,0.102,0.042
17889,0.028,0.104,-0.016
17890,0.028,0.104,-0.014
17891,0.028,0.104,0.038
17892,0.028,0.104,0.04
17893,0.028,0.106,-0.016
17894,0.028,0.106,-0.014
17895,0.028,0.106,-0.012
17896,0.028,0.106,0.036
17897,0.028,0.106,0.038
17898,0.028,0.108,-0.014
17899,0.028,0.108,-0.012
17900,0.028,0.108,0.034
17901,0.028,0.108,0.036
17902,0.028,0.108,0.038
17903,0.028,0.11,-0.012
17904,0.028,0.11,-0.01
17905,0.028,0.11,0.032
17906,0.028,0.11,0.034
17907,0.028,0.11,0.036
17908,0.028,0.112,-0.012
17909,0.028,0.112,-0.01
17910,0.028,0.112,-0.008
17911,0.028,0.112,0.03
17912,0.028,0.112,0.032
17913,0.028,0.112,0.034
17914,0.028,0.114,-0.01
17915,0.028,0.114,-0.008
17916,0.028,0.114,-0.006
17917,0.028,0.114,-0.004
17918,0.028,0.114,0.028
17919,0.028,0.114,0.03
17920,0.028,0.114,0.032
17921,0.028,0.116,-0.006
17922,0.028,0.116,-0.004
17923,0.028,0.116,-0.002
17924,0.028,0.116,0.026
17925,0.028,0.116,0.028
17926,0.028,0.116,0.03
17927,0.028,0.118,-0.004
17928,0.028,0.118,-0.002
17929,0.028,0.118,-0
17930,0.028,0.118,0.002
17931,0.028,0.118,0.024
17932,0.028,0.118,0.026
17933,0.028,0.118,0.028
17934,0.028,0.12,-0.002
17935,0.028,0.12,-0
